City,Datetime,Text,BERT_Score
Melbourne,2020-02-28 21:51:49+00:00,"""On standstill"": Businesses face #coronavirus uncertainty amid warnings the economic fallout has just begun - @SmartCompany https://t.co/yESiwYKZ62",1
Melbourne,2020-02-28 21:56:26+00:00,"The Government is facing an existential threat, but unlike coronavirus, it's completely in its control https://t.co/nNlYFUP63Q",1
Melbourne,2020-02-28 22:40:52+00:00,"@BevJohnst @th_understory I would have nominated China prior to the coronavirus outbreak - I think it will take time to recover. Russia is always a possibility, bit of an unknown quantity, that one. Canada? Small population. England, a resurgence? Unlikely with the Brexit fiasco. Saudi? Who knows.",2
Melbourne,2020-02-28 22:52:20+00:00,"Yes, it is worse than the flu: busting the coronavirus myths https://t.co/7m7dLRSJWy",1
Melbourne,2020-02-28 23:50:41+00:00,"Pet #coronavirus 😳
""coronavirus spreading to pets after a dog tested 'weak positive' in Hong Kong""
(NB: it may be a contaminated sample)
https://t.co/aiaiKlb8s1",1
Melbourne,2020-02-28 23:54:47+00:00,I just sneezed on the train and I’m positive the whole carriage got up and moved. #coronavirus #COVID2019 #pandemic,1
Melbourne,2020-02-28 23:54:47+00:00,I just sneezed on the train and I’m positive the whole carriage got up and moved. #coronavirus #COVID2019 #pandemic,1
Melbourne,2020-02-29 00:08:27+00:00,"I bought a case yesterday to have with staff at a work BBQ. Best flu remedy! Great stress reliever too! #coronabeer

""Corona beer does not cause coronavirus, but a survey shows that US ‘purchase intent’ is down""  https://t.co/g1T8xuxZFy",5
Melbourne,2020-02-29 00:12:23+00:00,"Like we all heard the jokes but the fact some people actually believe them is another thing!
Corona beer does not cause coronavirus, but a survey shows that US ‘purchase intent’ is down  https://t.co/GzW3XAIalK",3
Melbourne,2020-02-29 00:47:12+00:00,"@mathewsheffield When I presented to the ED at Northern Hospital at Epping a few weeks ago, it was busy, full, all beds utilised, announcement that all non-urgent presentations should go and see their GP. A looming disaster with a #CVID19 pandemic with 20% severe symptoms",1
Melbourne,2020-02-29 02:04:05+00:00,How Australia defied global health authority on coronavirus https://t.co/Z6GTh4DdPY,1
Melbourne,2020-02-29 03:40:03+00:00,"@realDonaldTrump Trump.said Friday that Democrats are using the virulent coronavirus as a ""hoax"" to damage him and his administration lol You mean you and my administration will be damaged for calling coronvirus a hoax for starters No one believes you you have lied over 16,000 times 🤬",1
Melbourne,2020-02-29 03:53:23+00:00,Morrison's urgent manoeuvring on coronavirus is atonement for summer's bushfire shambles | Katharine Murphy https://t.co/tJ0kENmeZg,4
Melbourne,2020-02-29 04:03:06+00:00,@AdamBandt Are you serious? The fool was going to charge evacuees from the virus ridden cruise ships and called a pandemic without taking advice.,1
Melbourne,2020-02-29 04:03:31+00:00,"@Wavoss @nnubcs Winning cfm ffyi; to besting back to back cgo champ: @nnubcs, happy for the bois, pls don’t tell lpl admins I gave kebin coronavirus on purpose to lose to bots.",5
Melbourne,2020-02-29 04:08:01+00:00,"This is another reason I say USA is our biggest coronavirus threat. This is deranged, as George says. https://t.co/6OvVodaTpf",1
Melbourne,2020-02-29 04:20:18+00:00,"We might not hear this from Pence:

Coronavirus: Vaccine created by Noubar Afeyan’s company, 
Moderna Therapeutics...first vials were sent to the National Institute of Allergy and Infectious Diseases (NIAID), part of the National Institutes of Health",2
Melbourne,2020-02-29 04:30:11+00:00,"Some facts about #coronavirus 
""Covid-19 about 10 times more deadly than seasonal flu""

https://t.co/evRaJGB38p",2
Melbourne,2020-02-29 05:18:25+00:00,@andris44 There would have to be coronavirus in Indonesia right now,1
Melbourne,2020-02-29 05:19:24+00:00,@edhi_shi @AmbarwatiRexy Haha. No way Pak now way tolak angin would prevent coronavirus mutation 😄 I've had the actual Flu tolak angin didn't help it only helped me with basic masuk angin 😆,3
Melbourne,2020-02-29 05:20:44+00:00,"Hoje na loja a namorada do cliente querendo criar rapport comigo olha pra mim do nada e fala: 

“And what do you think about coronavírus in Italy?”

“Well, I think it’s terrible but... I’m not Italian”

“Oh, no? Sorry about that”",1
Melbourne,2020-02-29 05:34:47+00:00,"Just how contagious is #COVID2019? This chart puts it in perspective @PopSci
#coronavirus
#CoronaVirusUpdates

https://t.co/8Cw5IC4ORG",4
Melbourne,2020-02-29 05:37:21+00:00,"We are at a crossroads.
#coronavirus #bcac https://t.co/QPmmpi7JKI",5
Melbourne,2020-02-29 05:54:21+00:00,To doomsday prep or not...: #coronavirus,1
Melbourne,2020-02-29 06:25:26+00:00,According to some dumb people in this world I’ve got the #coronavirus #drinkup #beer #coronabeer #notthevirus https://t.co/3jbGQj4kRF,1
Melbourne,2020-02-29 06:43:29+00:00,"Pretty damning stuff about China and especially the CCP
Why do we let them off the hook
Time to question and push back. 
Great story Winston 👍
#CCP @serpentza #China #coronavirus @DanielAndrewsMP
@MarisePayne @TomElliott3AW
@3AWNeilMitchell @theage https://t.co/G0vvmJBQNT",1
Melbourne,2020-02-29 07:15:38+00:00,@ScooterBodgie @SergioJSiano @pauldutton1968 Thar really beggars belief. America should know they're not the only ones with imbeciles in govt. That is the real pandemic - morons leading a country.,1
Melbourne,2020-02-29 07:28:01+00:00,Did some Lebanese start blaming  refugees for the Coronavirus pandemic or not yet?,1
Melbourne,2020-02-29 07:28:01+00:00,Did some Lebanese start blaming  refugees for the Coronavirus pandemic or not yet?,1
Melbourne,2020-02-29 07:48:08+00:00,Coronavirus to force AFL’s hand clash could be moved to Queensland. #AFL #BozistheBuzz 🐝,1
Melbourne,2020-02-29 08:42:22+00:00,I bought a large cos lettuce today rather than a baby cos. I feel ready for the apocalypse #COVID19 https://t.co/0KJ3AEbDE5,5
Melbourne,2020-02-29 08:45:15+00:00,"Yes, it is worse than the flu: busting the #coronavirus myths https://t.co/k0iakUU4Rr #health #infectiousdiseases #research #medicine #publichealth #vaccines via @guardiannews",1
Melbourne,2020-02-29 09:17:31+00:00,"@LMplusG @flajeffreyt The most likely people to become infected if it becomes a pandemic in America is the poor and uneducated ... that would include a large number of Trump’s cult followers... will it still be a Democrat Hoax’ then! Is it a ‘Democrat Hoax’ in China, Sth Korea, Japan, Italy, Iran etc?",1
Melbourne,2020-02-29 09:45:53+00:00,Thank goodness... the “elements of medical” are coming... I’m sure every American can ready easy knowing people in leadership are across the detail. #coronavirus #leadershipskills https://t.co/n0zi66GicG,5
Melbourne,2020-02-29 10:27:38+00:00,"#covid19 #staysafe    🎨iPad AnPaint @ Malvern, Victoria, Australia https://t.co/QGuiPXRsSE",5
Melbourne,2020-02-29 10:42:16+00:00,@yudapearl’s Bayesian networks would help the probabilistic reasoning about the economic impacts of coronavirus: https://t.co/0H3bYhvSlo,4
Melbourne,2020-02-29 10:44:48+00:00,Government announces Iran travel ban amid coronavirus outbreak https://t.co/T5xIjjhvJU via @SBSNews,1
Melbourne,2020-02-29 11:59:51+00:00,BBC News - #Coronavirus: What are the chances of #dying? https://t.co/etvW8EPKZP #health #infectiousdiseases #medicine #covid19 via @BBCBreaking,1
Melbourne,2020-02-29 11:59:51+00:00,BBC News - #Coronavirus: What are the chances of #dying? https://t.co/etvW8EPKZP #health #infectiousdiseases #medicine #covid19 via @BBCBreaking,1
Melbourne,2020-02-29 12:20:09+00:00,"The whole point of precautionary is that if coronavirus affects you locally I.e. hospitals overcome with cases = to late to take precautionary steps. Also, this type of virus is multiplicative, its reach grows, so potential outcome becomes much more important than probability",4
Melbourne,2020-02-29 13:16:09+00:00,Awesome! The World Health Organisation started a #TikTok account today to educate people about the #coronavirus. @WHO https://t.co/DTAOE4nSiK,5
Melbourne,2020-02-29 13:45:46+00:00,@AussieAce_ @knarfnamduh @rkd993 @ScottMorrisonMP And there's no chance of restoring funding to the level needed to prepare for a pandemic,1
Melbourne,2020-02-29 13:50:20+00:00,"Corona beer does not cause #coronavirus, but a survey shows that US ‘purchase intent’ is down  https://t.co/WBBCeC4c8c",3
Melbourne,2020-02-29 14:53:00+00:00,Coronavirus rebrand is way too soon after going to market. Reads as a lack of faith in the deadliness of the product to be going after the youth market so quickly with the all-caps leetspeak COVID-19.,1
Melbourne,2020-02-29 22:13:29+00:00,"So why so much panic? Are they lying about it? Flu kills more yearly, every year! The most dangerous thing about coronavirus is the #hysteria https://t.co/eUQtarWMQv",1
Melbourne,2020-02-29 22:32:11+00:00,Great report which shows there’s more of a fear pandemic going on than a virus. BBC News - Coronavirus: What are the chances of dying? https://t.co/TfOR9ooXkn,5
Melbourne,2020-02-29 22:32:11+00:00,Great report which shows there’s more of a fear pandemic going on than a virus. BBC News - Coronavirus: What are the chances of dying? https://t.co/TfOR9ooXkn,5
Melbourne,2020-02-29 22:33:38+00:00,"Given I am immunosuppressed (biologics for psoriatic arthritis) &amp; have no trust in the USA's #covid19 response or Australia implementing a travel ban from USA, I stocked up a little bit today on toiletpaper, long life milk, some non-perishables. Nothing outlandish, (1/2)",2
Melbourne,2020-02-29 23:27:07+00:00,"@darrengilmore6 I’m so sorry Darren for your loss. Suicide is in pandemic proportions in this country. I hope your family can find some solace and peace by the life he lived and not how it ended. I’m here for you mate, any time. 😢",1
Melbourne,2020-03-01 00:33:34+00:00,"Donald Trump deploys US Space Force to nuke the Sun's corona. ""We will destroy the source of the problem"" Trump tweeted.
#coronavirus 😁 https://t.co/zVUST1efSQ",1
Melbourne,2020-03-01 01:36:48+00:00,"The Morrison government has defended its decision to ban foreign visitors entering Australia from Iran to prevent the spread of the coronavirus, rather than South Korea which has a much higher level of cases. #auspol",1
Melbourne,2020-03-01 01:48:58+00:00,"A positive note to strike towards Japan, on an important date in the Korean calendar. Pandemic politics, or already planned? https://t.co/aXyLh604JD",4
Melbourne,2020-03-01 02:10:17+00:00,#chemtrails #CoronaVirus #melbourneweather connected?? https://t.co/4bpHYdLppP,1
Melbourne,2020-03-01 02:15:46+00:00,"Highly recommended reading if, like me, you want to know what it actually feels like getting and recovering from #COVID19  https://t.co/e2voSlitbT",5
Melbourne,2020-03-01 02:49:57+00:00,"@EdwardJWHunter @Margaretmaryle3 It also gives good explanations about the various calcs that can be used while an outbreak/pandemic is current, so good link.",4
Melbourne,2020-03-01 02:52:37+00:00,#Australia records first #coronavirus #death as #authorities review #Italy #traveladvice https://t.co/lXcbCoEw0p #Perth #health #infectiousdiseases #medicine via @theage,1
Melbourne,2020-03-01 04:38:30+00:00,I have been to three places and you can not get hand sanitiser! #panicbuying #coronavirus #COVID2019 https://t.co/M8x1fNglCx,1
Melbourne,2020-03-01 05:12:25+00:00,"So, just speculating....

In the event that the Coronavirus hits the UK in the same way it has in, say, Italy.....is it possible that so many games could be postponed/cancelled that.....Liverpool might not be granted the title??

Anyone know if there are even rules for this?!",1
Melbourne,2020-03-01 05:56:59+00:00,@ShiaoMei @crosswalk_the Beginning of America’s pandemic?,1
Melbourne,2020-03-01 06:03:42+00:00,"this is up there with #thoughtsandprayers
..... #coronavirus
#COVID2019

https://t.co/KDi96yIF3r",1
Melbourne,2020-03-01 06:05:08+00:00,Western Australian man becomes our first confirmed coronavirus death | The New Daily https://t.co/ad1zbwVxfP,1
Melbourne,2020-03-01 06:42:03+00:00,The #coronavirus seems to thrive when groups of people get together in relatively confined spaces,3
Melbourne,2020-03-01 06:58:23+00:00,I'd rather have bloody Coronavirus then see smug happy couples at the beach or supermarket. Don't wanna see that shit.,2
Melbourne,2020-03-01 07:31:55+00:00,@ShesApples23 From a country that has caused essentially  a pandemic. Go figure,1
Melbourne,2020-03-01 07:38:53+00:00,@chrisbrennan7 9H Not sure if I will be able to travel to the UK through Singapore in June Depends on Australian government and coronavirus,1
Melbourne,2020-03-01 09:15:35+00:00,The two new Coronavirus cases in Australia are from people coming back from Iran. Looks like Iran is fucked!,1
Melbourne,2020-03-01 09:55:33+00:00,Remember disinfect your insides to protect against #Covid19 #CoronaVirus you can never be to careful! #PandemicPreparedness https://t.co/yaYVgXcaBt,5
Melbourne,2020-03-01 09:55:33+00:00,Remember disinfect your insides to protect against #Covid19 #CoronaVirus you can never be to careful! #PandemicPreparedness https://t.co/yaYVgXcaBt,5
Melbourne,2020-03-01 10:59:34+00:00,Good thread on why you should prepare but not panic. It's a systems thing. #COVID19 https://t.co/u8rYV9g19T,4
Melbourne,2020-03-01 11:11:31+00:00,"Coronavirus outbreak could force UK to shut down entire cities, health secretary admits https://t.co/VFxYisz1ZY",1
Melbourne,2020-03-01 11:29:18+00:00,"@MageTalk two things I’m asking myself recently. What’s the Magento community thought on the coronavirus? And second more important for me, what does the community think on climate change?  With speakers traveling to all events across the globe ? Or to all local meetups ?",3
Melbourne,2020-03-01 11:47:25+00:00,Is it just a busy Sunday at @Coles  Tooronga or is there an element of stock piling ahead of #coronavirus...? 😳 @7NewsMelbourne https://t.co/V8GZN4ibF1,1
Melbourne,2020-03-01 12:02:21+00:00,Went to supermarket in Melbourne for dog food. Much was in short supply. Everyone had toilet paper in their trolley so I stocked up as would be hard to find enough Murdoch papers to substitute in a time of crisis - they are not soft and of recycled paper. #auspol #coronavirus,2
Melbourne,2020-03-01 14:46:38+00:00,Im sorry did I  hear it said Morrison is doing better by showing more leadership on this coronavirus episode than the recent fires? Have to disagree there. He's been relatively quiet. So he's waved a booklet around &amp; smiled at reporter's. Says all under control. I'm not convinced https://t.co/vycIKpVFi5,2
Melbourne,2020-03-01 19:54:29+00:00,Responding to #NaturalDisaster we proposed https://t.co/di9sAqo7f2 in response to #bushfires NOW #COVID19 poised to cause havoc .@Australian Feb29 say #Skyoe use. @attendanywhere &amp; @healthdirectAU have v secure #clinicalGrade solution @FamilyGPau3025 @unimelb @theMJA @Sue_Dunlevy,4
Melbourne,2020-03-01 21:41:09+00:00,"Submarine deal is ridiculous! Back out now, save $200 BILLION and balance Coronavirus shortfalls?? https://t.co/sPCebnon7Z",1
Melbourne,2020-03-01 21:45:24+00:00,#Epidemics #expert #JonathanQuick: ‘The worst-case scenario for #coronavirus is likely’ https://t.co/Xgdqax7Cqq #interview #health #medicine #infectiousdiseases via @guardiannews,1
Melbourne,2020-03-01 21:46:46+00:00,"Given Mexico has 5 cases and the USA has 73, good to see the USA self isolating to protect Mexico. #covid19 https://t.co/6c4K1bIduH",3
Melbourne,2020-03-01 21:47:47+00:00,"In Paris, Louvre closed, Italian coronavirus cases surge and panic sets in across Europe https://t.co/j7JG3zXraw via @theage",1
Melbourne,2020-03-01 22:01:08+00:00,"This is just one example of the US planning (lack thereof). 

Coronavirus rumors and chaos in Alabama point to big problems as U.S. seeks to contain virus #covid19 https://t.co/vYIUo8phPD",1
Melbourne,2020-03-01 22:01:08+00:00,"This is just one example of the US planning (lack thereof). 

Coronavirus rumors and chaos in Alabama point to big problems as U.S. seeks to contain virus #covid19 https://t.co/vYIUo8phPD",1
Melbourne,2020-03-01 22:54:22+00:00,"The best meme on #coronavirus is actually a #badgeographyjoke. In all seriousness, maintain good general hygiene and don’t panic. I’ll let you know when it’s time to be filthy and panicky... https://t.co/HxsNvd0cNc",5
Melbourne,2020-03-01 23:23:29+00:00,"Even amid the CoronaVirus scare and financial meltdowns in stocks, auction crowds are swelling across Melbourne and clearance rates hovering near 80%! #auction #clearancerate #melbourneproperty #realestate #propertyinvest https://t.co/SRFOu7pF59",1
Melbourne,2020-03-01 23:24:16+00:00,What happens if #coronavirus spreads in #Australia? https://t.co/yHxDWjPpJo #health #publichealth #InfectiousDiseases #medicine via @guardiannews,1
Melbourne,2020-03-02 01:26:49+00:00,Coronavirus: Washington state nursing home placed on lockdown https://t.co/7GyfT3qo41,1
Melbourne,2020-03-02 01:26:49+00:00,Coronavirus: Washington state nursing home placed on lockdown https://t.co/7GyfT3qo41,1
Melbourne,2020-03-02 01:27:00+00:00,"You know those boxes you throw landing cards in at the airport? Commonwealth has to go through those to find airline passengers who may have been exposed to #Coronavirus 
In 2020 seems somewhat antiquated.",3
Melbourne,2020-03-02 01:36:42+00:00,"Toronto: ""Metrolinx to contact passengers on GO bus that transported (carried) coronavirus patient"" - an advantage to registering your smartcard? https://t.co/n26nBYrRUU",3
Melbourne,2020-03-02 01:47:48+00:00,Only Japan and Canada have a more aging population than Europe. That’s why Europe will be hit hard with the Coronavirus. (Worldbank) https://t.co/reQUGtsZbR,2
Melbourne,2020-03-02 02:13:57+00:00,@VicHealth @VicGovDHHS  - can you please confirm the exact flight details of the Malindo Air OD177 suspected coronavirus from KL via DPS to MEL? I arrived exact flight details &amp; time on Wed 26th Feb - report says Fri 28th - please confirm which?,1
Melbourne,2020-03-02 02:18:53+00:00,"If we assume that Earth’s population will survive #coronavirus, and we assume that the economic impacts, whilst significant, will be temporary, then doesn’t this present sharemarket pullback represent a significant buying opportunity? #AusBiz",2
Melbourne,2020-03-02 02:21:42+00:00,@CPtraveller Does travel insurance not cover coronavirus?,1
Melbourne,2020-03-02 02:28:58+00:00,"Let’s go to Port Fairy instead of Bali...
How Coronavirus is skewing flight &amp; deal searches from international to domestic.

Leaning in with Garth of @IKnowThePilotAU.

Catch the replay on https://t.co/OtHlBjbYPX https://t.co/N8Rhdq5jNw",1
Melbourne,2020-03-02 02:29:56+00:00,Packed house @StVincentsMelb for the latest update from @annaliesevd on #COVID19. Good to know that we are as prepared as possible and about what we can do to prevent spread in Australian hospitals. https://t.co/9LExizbuXJ,4
Melbourne,2020-03-02 02:42:02+00:00,"Of Italy's current active cases, 49% are in hospital, including 9% of active cases in ICU. #covid19  https://t.co/iXsmOC6odr https://t.co/4djDNo7eST",1
Melbourne,2020-03-02 02:53:07+00:00,イギリスでの取り組み。看護師が新型コロナのテスト希望者の家に24時間以内に訪問して、その家でテストするとの事。目的は新型コロナの感染者が病院に来る必要がないので、効果的に感染拡大を防げる。Coronavirus: rolling out community testing for covid-19 in the NHS - https://t.co/tYgLerKtvc,4
Melbourne,2020-03-02 03:11:42+00:00,The USA in all its radient glory. This is going to make #covid19 containment so easy. Not. https://t.co/U4O9eo5MYL,1
Melbourne,2020-03-02 03:55:50+00:00,"@DrJaneMunro Time to move to online conferences, at least temporarily to help with coronavirus control &amp; containment efforts. I’ve been to a few- still engaging!",4
Melbourne,2020-03-02 04:20:08+00:00,"I have packed sooooo many cans for customers the last few days. Tuna, salmon, baked beans, spaghetti, soup, tomatoes, beans, lentils...people are seriously scared about the #coronavirus",1
Melbourne,2020-03-02 04:31:58+00:00,Coronavirus cure found. No need to panic @WHO https://t.co/TsQMLCq7G8,5
Melbourne,2020-03-02 04:32:12+00:00,"Seriously... do you ever get the feeling things are a teency bit out of control?
#coronavirus #timetoStockpile https://t.co/UeVqWnlbOq",1
Melbourne,2020-03-02 04:41:56+00:00,I will be referring to ABCD in my workshop 'Community Led Emergency Management' at @nhousesvic conference on Thursday Mar 5. How does  #coronavirus fit into our understanding of impact of disasters on community? #health #economy #childcare #jobs #dominoeffect https://t.co/DNV9eXn8EF,4
Melbourne,2020-03-02 05:24:07+00:00,"Please retweet 
As usual, #scammers are jumping on the news &amp; are currently impersonating the World Heath Organisation AKA WHO (alert below)
#SorryNotSorry for the pun but remember...
💡People aren’t always *WHO* they say they are #IsThis4Real? #COVID19 
https://t.co/N9mto9otjO",1
Melbourne,2020-03-02 05:34:08+00:00,"@Smartymarty66 @Centrelink That wasn't Centrelink's response, although I do expect a more comprehensive announcement should a pandemic be called.",3
Melbourne,2020-03-02 05:42:23+00:00,The coronavirus message is getting across. Two of the soap dispensers in the men’s room at @SydneyAirport had run dry. Men are actually washing their hands now! (This should be normal behaviour!),1
Melbourne,2020-03-02 06:35:39+00:00,"Just did my weekly grocery shop - looks like rice, toilet paper and hand sanitiser are hot commodities in Melbourne’s north-west right now @abcnews @abcmelbourne #covid19 #coronavirusaustralia https://t.co/q0YTs0raM9",5
Melbourne,2020-03-02 07:05:13+00:00,@Center4Land @wgwlo2002 @Landesa_Global Dear #ILDC colleagues! Enjoying the twitter narrative! Pls keep it up for us   banned from travelling due to #coronavirus and cant be with you. Look forward to hearing insights and experiences on #landrights in #India.,5
Melbourne,2020-03-02 08:06:33+00:00,Secretly want coronavirus so I can give it to people who I dislike since its literally a cold and I could survive it ez 🤔 #coronavirus,4
Melbourne,2020-03-02 08:48:04+00:00,@mongombo I would think it worse to be contracted by simply touching something as far as an pandemic ...I’m confused by this headline ...seems fear mongering,1
Melbourne,2020-03-02 09:31:22+00:00,"Important Public Health Announcement. Given the lack of vaccine or treatment for the novel coronavirus, the best form of prevention is isolation. https://t.co/ZcPvb1w4KT",4
Melbourne,2020-03-02 09:31:52+00:00,"Amor en tiempo del
Coronavirus
Los amantes”, de René Magritte (1928). https://t.co/KW36Yr6eSK",4
Melbourne,2020-03-02 09:55:06+00:00,That’s 2 MotoGPs gone to Coronavirus https://t.co/TyrlBLjBtU,1
Melbourne,2020-03-02 09:57:22+00:00,"Remember swine flu? According to the WHO, 7321 were diagnosed with it LAST MONTH #coronavirus https://t.co/JwBeUQj2qb",1
Melbourne,2020-03-02 09:59:13+00:00,"Who is this guy talking to?? His usual followers? We are more concerned about the coronavirus than a non-existent climate emergency. 

'People are angry and anxious': Adam Bandt introduces climate emergency bill https://t.co/2XG61qlrY7 via @SBSNews",1
Melbourne,2020-03-02 10:01:47+00:00,"The Australian Gran Prix is still going ahead despite COVID-19 possibilities? FIA should just cancel the race, I'm not going to Albert Park this year and risk myself on getting infected.
#F1 #formula1 #AUSGP #coronavirus #covid19 #coronavirusoutbreak https://t.co/pWxvFqSCX9",1
Melbourne,2020-03-02 10:01:47+00:00,"The Australian Gran Prix is still going ahead despite COVID-19 possibilities? FIA should just cancel the race, I'm not going to Albert Park this year and risk myself on getting infected.
#F1 #formula1 #AUSGP #coronavirus #covid19 #coronavirusoutbreak https://t.co/pWxvFqSCX9",1
Melbourne,2020-03-02 10:11:59+00:00,A member of my team has a toddler with a condition that makes managing colds and flus very very serious. These people who are immune compromised or elderly...are people FFS.  If you say ‘Coronavirus is OK because it only kills the sick or old’ you suck.,2
Melbourne,2020-03-02 10:12:00+00:00,"Remember the carers, as you create pandemic plans. Don’t be surprised that there are people in your business that don’t want to be exposed not because of what Covid19 might do to them but rather to those whom they love.",5
Melbourne,2020-03-02 10:12:00+00:00,"Remember the carers, as you create pandemic plans. Don’t be surprised that there are people in your business that don’t want to be exposed not because of what Covid19 might do to them but rather to those whom they love.",5
Melbourne,2020-03-02 10:27:35+00:00,The coronavirus prep is real https://t.co/VvdHQfXCIw,5
Melbourne,2020-03-02 10:29:27+00:00,#COVIDー19 has obviously hit #China's economy hard (short run) but it will experience a second major shock with the fast running collapse of international export wholesale demand. #CoronaVirus #ausecon #auspol,2
Melbourne,2020-03-02 10:50:22+00:00,"Australia records first cases of human-to-human transmission of coronavirus - ABC News, including a healthcare worker. https://t.co/rNK4YhDzJu",1
Melbourne,2020-03-02 11:06:52+00:00,#china &amp; #coronavirus #COVID19 &amp; #swineflu @Diplomat_APAC https://t.co/AOc64FJY5M,1
Melbourne,2020-03-02 11:06:52+00:00,#china &amp; #coronavirus #COVID19 &amp; #swineflu @Diplomat_APAC https://t.co/AOc64FJY5M,1
Melbourne,2020-03-02 11:09:02+00:00,"To avoid coronavirus don't go outside, and avoid populated spaces.

But also go to work every day in your poorly ventilated office, travel by trains packed to the gills with people because PTV is garbage and avoid going to the doctor because you can't afford to take a sick day.",4
Melbourne,2020-03-02 11:18:21+00:00,"Channel 7 now reporting ""inside coronavirus"" including warnings about panic shopping. Up next on this network? ""Outbreak"" https://t.co/qYDfMsqumb",1
Melbourne,2020-03-02 11:20:57+00:00,@QandA Coronavirus is also bringing out Racism as well some disgusting behavior from parents of RCH patients very sad indeed,1
Melbourne,2020-03-02 18:14:30+00:00,"@MelissaLDavey Sitting a cab being exposed to AM693 and frankly the coronavirus communication is appalling. Contradictory, downplayed risks, poor advice...arrhghhhh.",1
Melbourne,2020-03-02 19:50:50+00:00,#Coronavirus update LIVE: Global #deathtoll passes 3000 as #OECD sounds alarm https://t.co/WghAqYBhYs #infectiousdiseas #health #medicine #economy via @theage,1
Melbourne,2020-03-02 20:13:17+00:00,COVID-19 VACCINE: Melbourne’s Doherty Institute awarded AU$3.2 million by the Jack Ma Foundation to create a Coronavirus Vaccine. @10NewsFirstMelb #springst,1
Melbourne,2020-03-02 20:15:18+00:00,"@NamasteKiaOra Bad one.. really bad marketing...
Namaste is our culture.. equating it as a cure for a pandemic is in extreme bad taste...",1
Melbourne,2020-03-02 20:25:34+00:00,Just shake hands and get your coronavirus exposure over and done with.,5
Melbourne,2020-03-02 20:45:12+00:00,I’m at the airport and I see coronavirus everywhere.,5
Melbourne,2020-03-02 20:51:13+00:00,#coronavirus coming near you @ Some Where on Earth https://t.co/uijVLD7pwR,1
Melbourne,2020-03-02 21:43:01+00:00,"Money for #bushfire relief is being redirected to the #coronavirus emergency, to the fury of people who say they’re already being forgotten. @vanOnselenP https://t.co/RFoqOk11LN #auspol",1
Melbourne,2020-03-02 21:52:05+00:00,The Andrews Government to kick in an extra $6mil for the Doherty Institute to fight coronavirus. @10NewsFirstMelb #springst https://t.co/syfX3G3RoC,1
Melbourne,2020-03-02 21:59:32+00:00,"Panic buying 🤦‍♂️
I'll just order online if I'm stuck in 14 days of isolation. Do these idiots not realise you can get stuff delivered if you are stuck at home? #panicbuying #coronavirus",1
Melbourne,2020-03-02 22:03:17+00:00,"@realDonaldTrump Absolute chaos, infected people brought home with healthy, testing kits not working, no protective clothing for carers, run by Mike Pence who caused hundreds of deaths during his reign as Governor not treating aids, your reaction to pandemic has been abysmal!",1
Melbourne,2020-03-02 22:16:43+00:00,"World 'in uncharted territory' as coronavirus continues to spread, WHO says https://t.co/uZFArzVMpc via @SBSNews",5
Melbourne,2020-03-02 22:17:00+00:00,"As Vic health services continue to face unexpected pressures, VHA welcomes today’s announcement by Vic Gov providing $6M to @TheDohertyInst to lead a consortium of Vic researchers to help protect the community from #COVID19 @JennyMikakos @DanielAndrewsMP @BurnetInstitute @CSIRO",5
Melbourne,2020-03-02 22:21:13+00:00,Y así es como un ministro de salud informa sobre el coronavirus. Con datos y ciencia. Sin alarmismos. Ministro de salud de Singapur. https://t.co/9gCFYz8PdK,5
Melbourne,2020-03-02 23:03:19+00:00,Brilliant news!! $6m just announced for the talented scientists at the @BurnetInstitute &amp; @TheDohertyInst to fast-track their work on #COVID19. https://t.co/tTEhg3IWra,5
Melbourne,2020-03-02 23:21:41+00:00,Thread on systemic health risks posed by #COVD19 #coronavirus https://t.co/QwXwB9HFsh,4
Melbourne,2020-03-02 23:35:03+00:00,What worries me most about this recent rorting rampage is it leaves the piggy bank short of funds to fight the #COVID19 soon-to-be-declared pandemic. #auspol https://t.co/9qbTSWahqv,1
Melbourne,2020-03-02 23:35:03+00:00,What worries me most about this recent rorting rampage is it leaves the piggy bank short of funds to fight the #COVID19 soon-to-be-declared pandemic. #auspol https://t.co/9qbTSWahqv,1
Melbourne,2020-03-02 23:36:45+00:00,I am in an age bracket where I have a 4% chance of being killed by #COVID19 #coronavirus based on fatality statistics. Elderly hit much harder as part of impact on population demographic https://t.co/Rv33Pgl3bD,2
Melbourne,2020-03-02 23:36:45+00:00,I am in an age bracket where I have a 4% chance of being killed by #COVID19 #coronavirus based on fatality statistics. Elderly hit much harder as part of impact on population demographic https://t.co/Rv33Pgl3bD,2
Melbourne,2020-03-02 23:43:45+00:00,"@misguidedjenni Part of the problem is the move to just-in-time supply logistics with smart tracking, can’t deal fast enough with #panicbuying blips, whether for disasters such as bushfires or #COVID19 quarantine threat. 
#climatechange fueled disasters will increase logistics supply disruption",2
Melbourne,2020-03-02 23:49:43+00:00,@Lou4131 @GeorgeTakei Shower thought. Pence is doing exactly what is needed so a pandemic can used to cancel the Nov election.,5
Melbourne,2020-03-03 00:03:25+00:00,@Phe800 Quick question Phoebe; Coronavirus - pandemic or WHO beat up?,1
Melbourne,2020-03-03 00:03:25+00:00,@Phe800 Quick question Phoebe; Coronavirus - pandemic or WHO beat up?,1
