City,Datetime,Text,DistilBERT_Label,DistilBERT_Score,BERT_Label,BERT_Score
Melbourne,2020-03-08 04:59:37+00:00,"@InnesKay China is almost totally back to normal, factories are back producing &amp; the only area under total lockdown is Hubei Province - they have less cases of virus now than outside of China ... for over 3 weeks now &amp; it’s not a secret but our media just not telling us.",NEGATIVE,0.997852564,Mostly Negative,1
Melbourne,2020-03-08 05:24:27+00:00,Agree. I suspect he wouldn't have thought he had coronavirus. As a specialist in Melbourne I hear every day how difficult it is for patients to see their GPs. They wait days or longer.  So it is a big deal to cancel pts - just adds to the wait times. https://t.co/NVFwYi69sd,NEGATIVE,0.998333156,Neutral,3
Melbourne,2020-03-08 05:30:08+00:00,"For those not quite grasping the seriousness of #COVIDー19.
Northern Italy, an affluent and industrious part of Europe has a  healthcare system ""on the brink of collapse"". @healthgovau @VictorianCHO  #coronavirus #coronavirusaustralia #SARSCoV2 https://t.co/46GlesKhmD",NEGATIVE,0.998450279,Slightly Negative,2
Melbourne,2020-03-08 05:43:09+00:00,Better all Going on a Zero Diet #axelhappy #coronavirus #toiletpaperwars #toiletpaper #covid19australia #ToiletPaperApocalypse #insiders #UFC248 https://t.co/pV309lTZ10,NEGATIVE,0.998438656,Mostly Negative,1
Melbourne,2020-03-08 06:01:48+00:00,"Ok, one more #coronavirus related meme / cartoon. This time from the ingenious @chazhutton. https://t.co/QqHLnjVQxK",NEGATIVE,0.996869743,Neutral,3
Melbourne,2020-03-08 06:04:37+00:00,"MP Jenny Mikakos: A formal apology for Dr Chris Higgins, improved transparency and support regarding covid19 - Sign the Petition! https://t.co/UjGPKWeMXd via @ChangeAUS",NEGATIVE,0.504181743,Mostly Negative,1
Melbourne,2020-03-08 06:07:55+00:00,Coronavirus may create lasting workplace change https://t.co/h9uWdlb9u4 via @financialtimes,POSITIVE,0.966787815,Slightly Positive,4
Melbourne,2020-03-08 08:21:47+00:00,👍👌 #coronavirus https://t.co/HNUiFBVs0x,NEGATIVE,0.994660795,Mostly Positive,5
Melbourne,2020-03-08 09:33:15+00:00,"Oh dear! 
#COVIDー19
#CPAC2020

Trump 'not concerned at all' after CPAC guest tests positive for #coronavirus

https://t.co/qRXbPxPgJ3",NEGATIVE,0.99846518,Mostly Negative,1
Melbourne,2020-03-08 09:34:21+00:00,@60Minutes So good to see you calming the Coronavirus panic and providing reassurance #60minutes 🤣,POSITIVE,0.998461008,Mostly Positive,5
Melbourne,2020-03-08 09:44:32+00:00,"This isn’t just about Coronavirus, it’s about working cancer patients &amp; their families, people with chronic disease or injury. How did Australia become a place where a serious illness will see you struggle? This is shameful. #auspol https://t.co/Kci2tHsmEI",NEGATIVE,0.988972008,Mostly Negative,1
Melbourne,2020-03-08 09:50:49+00:00,"I'm not sure why health authorities are not asking people to self isolate once they have travelled internationally( no matter where you went). 
When other developing nation's are doing that, why cant we!

#coronavirus 
#coronavirusaus https://t.co/71BxctxQDk",NEGATIVE,0.997656584,Mostly Negative,1
Melbourne,2020-03-08 09:57:42+00:00,"Some believe #coronavirus is a #XiJinping virus 
#covid19australia https://t.co/2bfTDWmJSk",NEGATIVE,0.995210111,Mostly Negative,1
Melbourne,2020-03-08 10:03:16+00:00,Are there any ACTUAL facts in @60Mins report on Coronavirus?,NEGATIVE,0.999482274,Mostly Negative,1
Melbourne,2020-03-08 10:07:15+00:00,"@santiagomayer_ Unlike the GOP, the Coronavirus doesn't discriminate. 🤔",POSITIVE,0.994080961,Mostly Negative,1
Melbourne,2020-03-08 10:22:03+00:00,This video by @voxdotcom provides helpful background knowledge on the origin of the #coronavirus. Chinese wet markets trade wildlife products and provide ideal conditions to spread viruses. Source: https://t.co/Lp2cpgOUme,POSITIVE,0.994931638,Mostly Positive,5
Melbourne,2020-03-08 10:51:27+00:00,"Wet markets operate all over east Asia. Doesn't matter if #Coronavirus contained the other similar panadamics are imminent in future.
Thanks @60Mins for the elobrate investigation and research.
#CoronavirusOutbreak https://t.co/bDKQkm2KRl",NEGATIVE,0.95215863,Mostly Positive,5
Melbourne,2020-03-08 10:53:26+00:00,This covid19 really be making me thinking if I should just not go to lecture class jejenejejekekekkememememejejejhuajwiw,NEGATIVE,0.970110297,Mostly Negative,1
Melbourne,2020-03-08 11:04:26+00:00,Perhaps the #coronavirus is gods way of punishing the boomers?,NEGATIVE,0.998746395,Neutral,3
Melbourne,2020-03-08 11:10:38+00:00,"TOILET PAPER 🧻 rolls - Australia’s biggest #Coronavirus Scare 

Ultimate solution - ‘Just wash ‘it’ with ur left hand using water 💦 - the Muslim way’!

Advise by an #AustralianMuslim :) https://t.co/VlUM7UAXBF",NEGATIVE,0.997433245,Mostly Positive,5
Melbourne,2020-03-08 11:28:15+00:00,Scott Morrison: Get Medicare to pay for tel/video consults for all Aussies immediately due to coronavirus - Sign the Petition! https://t.co/p6u73mFQ45 via @ChangeAUS,NEGATIVE,0.992423892,Mostly Negative,1
Melbourne,2020-03-08 11:54:16+00:00,@sohaillovesmufc @coronavirus Didn’t expect anything like this from you bro 🤯,NEGATIVE,0.873243928,Mostly Negative,1
Melbourne,2020-03-08 11:59:13+00:00,@sohaillovesmufc @coronavirus Daah its okay then 🙃,NEGATIVE,0.978025317,Neutral,3
Melbourne,2020-03-08 12:00:57+00:00,Coronavirus symptoms explained — what happens when you get COVID-19 and how likely is a full recovery? https://t.co/aUrjd42oTd,NEGATIVE,0.996427119,Mostly Negative,1
Melbourne,2020-03-08 12:15:52+00:00,Since January? Coronavirus https://t.co/elmWFj44SA,NEGATIVE,0.994241118,Mostly Negative,1
Melbourne,2020-03-08 12:16:04+00:00,i heard u got coronavirus 🥺👉🏿👈🏿 https://t.co/gQeZgGJ38K,NEGATIVE,0.993514061,Mostly Negative,1
Melbourne,2020-03-08 12:24:08+00:00,That’s how coronavirus infected individuals laugh https://t.co/CPjs3Byu5g,POSITIVE,0.535862505,Mostly Negative,1
Melbourne,2020-03-08 13:07:30+00:00,https://t.co/mWGgYusICQ #IWD2020 #covid19australia #COVID19,NEGATIVE,0.995518148,Mostly Negative,1
Melbourne,2020-03-08 21:16:28+00:00,"オーストラリアもパンデミックから逃れられないです。あっという間に74の新型コロナ感染のケース。マスクを使う時が来たか。オーストラリア来週は200くらい行っちゃうかも　 Australia’s coronavirus cases rise to 74, including two members of the defence force  https://t.co/6UsMOZlZTR",NEGATIVE,0.940378964,Mostly Negative,1
Melbourne,2020-03-08 21:50:50+00:00,@Jansz06993032 Coronavirus hotline 1800 675 398. They are worth a call. They will discuss your symptoms and instruct you if they think you need testing.,POSITIVE,0.998411775,Slightly Positive,4
Melbourne,2020-03-08 21:54:17+00:00,'Inaccuracies and unfairness': Infected #justAGP demands apology from health minister https://t.co/sXT4CPEst9 .@theage #COVID #COVID19 There is NO USE threatening @AHPRA - all 700000+ registrants shudder with this proposal. Massive over-reach Totally unnecessary. Need 2FIX now!,NEGATIVE,0.999636412,Mostly Negative,1
Melbourne,2020-03-08 22:01:32+00:00,The World becomes Laughable #coronavirus #panicbuyers #CHEEVE https://t.co/pV309lTZ10,NEGATIVE,0.999125421,Mostly Negative,1
Melbourne,2020-03-08 22:24:51+00:00,"I had a thought: How many people who are panic buying toilet rolls in the face of a very very small risk of supply chain disruption, are the same people calling refugees ‘economic migrants’ when they are people fleeing total societal breakdown? #auspol #coronavirus",NEGATIVE,0.997298539,Mostly Negative,1
Melbourne,2020-03-08 23:05:58+00:00,"Following on from my previous tweet on the Gates Foundation funding coronavirus testing, and apparent government failure in the US... https://t.co/122mO4gUjO",NEGATIVE,0.999340713,Mostly Negative,1
Melbourne,2020-03-08 23:16:22+00:00,"Since our first case linked to US (not other countries), Australia has been approaching the brink of community outbreak of coronavirus and more could be done to stop us becoming a second Italy! Test all arriving passengers at airport should be a compulsory policy now! https://t.co/U8iFVEj4nD",NEGATIVE,0.998055935,Mostly Negative,1
Melbourne,2020-03-08 23:30:24+00:00,@camils83 @bottledfleet Unfortunately our stupid Prime Minister Scott Morrison warned there was “every indication” the world would soon enter “the pandemic phase of the virus”.,NEGATIVE,0.998268127,Mostly Negative,1
Melbourne,2020-03-08 23:30:53+00:00,Life goals #coronavirus #toiletpaperwars https://t.co/FFvyeGBOd3,NEGATIVE,0.996946514,Mostly Positive,5
Melbourne,2020-03-08 23:31:49+00:00,"Supanova merchants sure know how to sell a lightsaber! 🧻

Free 🧻 with every 🗡

#tolietpaper #tolietpapercrisis #StarWars #coronavirus #Coronavid19 #supanova2020 #Supanova https://t.co/ZBIbTvA7mP",NEGATIVE,0.991559446,Mostly Positive,5
Melbourne,2020-03-08 23:32:17+00:00,"Health services will eventually be stretched b/c of Coronavirus. Why doesn’t @JennyMikakos increase funding for midwives to provide antenatal, birth and postnatal care for low risk women in their own homes? Let’s keep hospital beds for the sick. #maternityreform @euan_wallace",NEGATIVE,0.997829139,Slightly Negative,2
Melbourne,2020-03-08 23:41:01+00:00,"Already is. ""Supply-chain disruptions and a demand shock caused by the virus could already be causing cash-flow problems for businesses, #JPMorgan strategist""
#coronavirus
#COVID
#economics
JPMorgan Strategist Sees Early Signs of Credit-Market Stress https://t.co/For3w9Er3G",NEGATIVE,0.999381304,Mostly Negative,1
Melbourne,2020-03-08 23:45:41+00:00,Currently risking #covid19 infection https://t.co/eyjNP1GXDF,NEGATIVE,0.997833788,Mostly Negative,1
Melbourne,2020-03-09 00:07:11+00:00,"Panic buying- why hasn't it spread to shares? Forget toilet paper, folks, and stock up on shares 😁 #coronavirus 
More than $120b wiped off ASX in opening minutes of trade https://t.co/HdSJaYZssc",NEGATIVE,0.99971503,Mostly Negative,1
Melbourne,2020-03-09 00:20:27+00:00,"@realDonaldTrump Trump was warned of a pandemic ‘that could lead to massive rates of death’ by the intel director he fired🙄
The United States was warned last year that a pandemic could lead to serious problems if Trump and his administration didn’t take public health readiness more seriously.",NEGATIVE,0.992890835,Mostly Negative,1
Melbourne,2020-03-09 00:21:40+00:00,"#Wordnerds unite...at the very least, this situation has all sorts of opportunities for fascinating #wordinquiry: quarantine, pandemic, disease, corona....fascinating explanation of ‘quarantine’ in this thread https://t.co/kw5fku3b9u",POSITIVE,0.988449156,Slightly Positive,4
Melbourne,2020-03-09 00:30:41+00:00,Waiting to hear from @JennyMikakos on the latest on the Coronavirus situation here in Victoria. #springst #auspol,POSITIVE,0.506702006,Slightly Positive,4
Melbourne,2020-03-09 00:32:20+00:00,"WTF is WRONG with people???

Surge of Virus #coronavirus #misinformation Stumps Facebook and Twitter https://t.co/EgLggt5p4g",NEGATIVE,0.999111593,Mostly Negative,1
Melbourne,2020-03-09 00:41:53+00:00,"Health Minister Jenny Mikakos says 3 new cases of COVID 19. 2 travellers returning from USA, one from Iran. 
Number in Victoria now 15 #9news #coronavirus",NEGATIVE,0.978955626,Mostly Negative,1
Melbourne,2020-03-09 00:43:19+00:00,Three new Coronavirus cases in Victoria... https://t.co/EXMSyKJivq,NEGATIVE,0.987444282,Neutral,3
Melbourne,2020-03-09 00:50:18+00:00,"Remember when you were a kid and you’d lose a tooth and your tongue would keep going back to that hole where it was? Well, that’s me with the supermarket toilet paper aisle. I keep going back ‘cause I just don’t understand where it’s gone or why. 
#coronavirus #toiletpaper",NEGATIVE,0.999543488,Mostly Negative,1
Melbourne,2020-03-09 01:17:59+00:00,"Hey everyone, what would be considered the most maintained and accurate source of stats for #COVID19?",POSITIVE,0.998668194,Mostly Positive,5
Melbourne,2020-03-09 01:42:38+00:00,"@SenTedCruz 
I see your taking Coronavirus seriously now, perhaps your self-isolation &amp; contact with infected human is karma for Republicans calling coronavirus a Democrat hoax!
#TrumpLiesAboutCoronavirus #JoeBidenforPresident2020",NEGATIVE,0.996186435,Mostly Negative,1
Melbourne,2020-03-09 01:43:34+00:00,Awaiting a journo to contrast community behaviours during bushfires with those due to #coronavirus. Each throws a magnifying glass over Australians in varying circumstances. https://t.co/2iBKcLLpyt,POSITIVE,0.603217483,Mostly Positive,5
Melbourne,2020-03-09 01:52:10+00:00,@musicfeeds My live band (Sui Zhen not on ur list) were all set to go as well. It’s definitely a difficult time financially since our insurance has released a statement saying they won’t accept COVID19 related claims. #sxswcancelled,NEGATIVE,0.993174732,Mostly Negative,1
Melbourne,2020-03-09 01:52:26+00:00,#BREAKING The 2020 BNP Paribas Open in Indian Wells has just been cancelled due to Coronavirus concerns #COVD19 #ATP,NEGATIVE,0.998644292,Mostly Negative,1
Melbourne,2020-03-09 02:51:07+00:00,"@DrPaulGosar @realDonaldTrump Jeez! Seems like Arizona Republicans are suffering from coronavirus.... tweeting delusional tweets, mistaking Whiny Fat Corrupt Crooked *Impeached Donnie for some ‘genius guru’, methinks they need medical help immediately!",NEGATIVE,0.99852556,Mostly Negative,1
Melbourne,2020-03-09 03:41:59+00:00,"@psychdr100 @thedailybeast What a sad jr.... If the Trump administration devoted the time they have wasted denying COVID-19 was a threat, a Democrat hoax, manufactured in Wuhan labs by Bill Gates to bring down Donnie......on actually planning how to address the pandemic, perhaps it would not be as rampant!",NEGATIVE,0.997977674,Mostly Negative,1
Melbourne,2020-03-09 03:51:36+00:00,"@JoshFrydenberg @australian Hey Puffball...aka that deer in the headlights attempting to prove himself to be a politician..failing.

Annual influenza season has approximately 13% fatally rate. Covid19 is at around 3%.

So is the alarmist faux-concern an attempt to hide LNPs no-concern fire response?",NEGATIVE,0.999489546,Mostly Negative,1
Melbourne,2020-03-09 03:55:48+00:00,Coronavirus is an ideal word to describe the Obama Presidency. https://t.co/8dANY8BPtF,POSITIVE,0.554443777,Mostly Positive,5
Melbourne,2020-03-09 04:33:59+00:00,"MP Jenny Mikakos: A formal apology for Dr Chris Higgins, improved transparency and support regarding covid19 - Sign the Petition! https://t.co/BYmdCpmuUr via @ChangeAUS",POSITIVE,0.50438112,Mostly Negative,1
Melbourne,2020-03-09 04:44:41+00:00,@stuff_so This is just the beginning.... whilst the Commander-in-Chief parties at Mar -a-Lago &amp; golfs the pandemic is creeping along merrily ... be prepared for Trump Tantrums and pointing finger at everyone... he’s not gonna accept responsibility for the next months of chaos!,NEGATIVE,0.990982115,Mostly Negative,1
Melbourne,2020-03-09 05:33:08+00:00,Some good #Covid19 info in this story... https://t.co/DG4X32xRnT,POSITIVE,0.970436096,Neutral,3
Melbourne,2020-03-09 05:38:24+00:00,@johnlittle Absolutely but they'll blame COVID19 now,NEGATIVE,0.950249314,Mostly Negative,1
Melbourne,2020-03-09 05:56:56+00:00,@speechleyish @hollyjones_____ I had a meeting with someone at Royal Melbourne Hosptial last week and he was running late due to being at a coronavirus related meeting but still shook my hand,NEGATIVE,0.983821929,Mostly Negative,1
Melbourne,2020-03-09 06:43:01+00:00,I read the most irresponsible article by Andrew Bolt today calling the Covid19 epidemic “ exaggerated”. I cannot stop thinking about it. He is undermining efforts to reduce transmission. He is putting lives at risk. It’s appalling @theheraldsun,NEGATIVE,0.997859895,Mostly Negative,1
Melbourne,2020-03-09 06:45:14+00:00,"The Treasury’s own pandemic modelling does suggest household stimulus is the most appropriate policy action it stresses business and consumer confidence, (like having job security), are important #ausbiz https://t.co/wm3aDN5i8Q",NEGATIVE,0.923040092,Slightly Positive,4
Melbourne,2020-03-09 06:48:54+00:00,"Treasury modelling. Ores the uncertainty a pandemic creates for households and that they may increase precautionary savings - that is they are likely to save any cash handout, particularly if property markets are impacted #ausbiz #auspol https://t.co/yjc1RrLoov",NEGATIVE,0.990726948,Slightly Negative,2
Melbourne,2020-03-09 07:19:39+00:00,😂😷👍➡️🛑 Will get traffic cones but they’re running out too with all the roadworks around #Melbs 4 concerned COVID19 today in 4 h 3 swabbed. Gonna get worse. .@ausgpalliance @racgp @amasamembers @ama_media https://t.co/DK5xu0AJFG,NEGATIVE,0.999714673,Mostly Negative,1
Melbourne,2020-03-09 07:42:36+00:00,#auspol #coronavirus #Propaganda #media #cynicalresponse https://t.co/J12J9rsWH3,NEGATIVE,0.997965217,Mostly Negative,1
Melbourne,2020-03-09 07:49:45+00:00,"@DavKat43 a) Low likelihood you will get sick, but high impact if you do with no mitigation b) High likelihood (without knowing trip details) that you will be quarantined on board or on return. Can you manage impact of that? c) What am I getting in the will? #coronavirus #riskmanagement",NEGATIVE,0.960392058,Slightly Positive,4
Melbourne,2020-03-09 07:50:44+00:00,Coronavirus: Three more cases of COVID-19 in Victoria https://t.co/oNed3Xprqx gratuitous insults do not engender cooperation. Why is this former lawyer a health minister?,NEGATIVE,0.998593748,Mostly Negative,1
Melbourne,2020-03-09 08:31:33+00:00,@_Mansoor_Ali That’s Coronavirus issue that causes global financial crisis,NEGATIVE,0.991759002,Mostly Negative,1
Melbourne,2020-03-09 08:35:11+00:00,"#OMG !  
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#coronavirus #coronavirusamerica #coronavirusitalianews #coronavirusawarness #coronavirusita #coronavirusmexico #coronavirus @ Melbourne, Victoria, Australia https://t.co/2Yg4SKCxf0",NEGATIVE,0.989712834,Mostly Negative,1
Melbourne,2020-03-09 08:51:08+00:00,"ABC7.30 doing what the government should be doing - giving sensible, straightforward FACTS about Covid19. The federal government is culpable.",NEGATIVE,0.883795917,Mostly Negative,1
Melbourne,2020-03-09 08:54:51+00:00,Corona virus certainly puts climate change into perspective#coronavirus#climatechange,POSITIVE,0.996619582,Slightly Positive,4
Melbourne,2020-03-09 09:00:55+00:00,Carey Grammar suspends classes for 24 hours amid suspected  #coronavirus case 7.26pm: First Victorian school shuts doors https://t.co/kZxZrHubYc,NEGATIVE,0.999265492,Mostly Negative,1
Melbourne,2020-03-09 09:15:11+00:00,"@01AmyJohnson @RoseIser @DavidRedfearn1 @J_C_Campbell True Amy. The real concern is the ~10% of pts that’ll need hospitalisation, but the reality is that once declared a proper pandemic, COVID-19 will enter the permanent virus mix circulating through society - with humans building immunity quicker than you’d think. Most will get it!",NEGATIVE,0.82302016,Mostly Positive,5
Melbourne,2020-03-09 09:19:53+00:00,@ETSshow Well done. Hope you’re well soon. Really interesting reading some of the responses in light of recent events in 🇦🇺 Duty not to spread disease which you’re responsibly demonstrating. Also now potential medico-legal implications if go to work unwell &amp; found to have covid19. 1/,POSITIVE,0.99868089,Slightly Positive,4
Melbourne,2020-03-09 09:26:00+00:00,Excellent advice. #coronavirus #abc730 https://t.co/lLh6nJbbHJ,POSITIVE,0.938736558,Mostly Positive,5
Melbourne,2020-03-09 09:26:00+00:00,If #coronavirus is found in other animal species like dog 🐕 in China 🇨🇳 will the #yulin festival be cancelled forever? Will it be banned forever? And is this a culturally insensitive question at this time? @LisaVanderpump #banyulinforever,NEGATIVE,0.998767614,Mostly Negative,1
Melbourne,2020-03-09 09:37:13+00:00,Hopefully just a combo of allergies and these meds I'm on but the second my joints start aching I'm going to get that #coronavirus test done. https://t.co/XsGdgdOVhu,NEGATIVE,0.998663068,Slightly Negative,2
Melbourne,2020-03-09 09:51:37+00:00,BREAKING NEWS: A Fremantle Dockers player has been sent for tests amid fears he may have been exposed to coronavirus. #AFL #coronavirus #CoronaOutbreak #coronavirusaustralia #BozistheBuzz 🐝,NEGATIVE,0.992037296,Mostly Negative,1
Melbourne,2020-03-09 10:26:22+00:00,"I hope this coronavirus shit ends as soon as possible. Please take care everyone. Please, take care. 🙏",NEGATIVE,0.967598736,Mostly Negative,1
Melbourne,2020-03-09 10:40:25+00:00,Over the weekend my friends &amp; I made a pact. If one of us ends up in isolation due to coronavirus the other will do their shopping &amp; leave it at their front door. At times like this these conversations are important. It puts your mind at ease when your family isn’t close by.👍,POSITIVE,0.998113632,Slightly Positive,4
Melbourne,2020-03-09 11:06:10+00:00,"Love in the time of #COVID19 means acknowledging the fear of the unknown in each of our hearts and recognising that the stranger you have judged, is actually you. Let us have open hearts. https://t.co/ufp8X8qa0X",POSITIVE,0.999396205,Mostly Positive,5
Melbourne,2020-03-09 11:22:19+00:00,"Not all #catastrophe are bad 👌
#oil is down, cheaper #fuel so we can #drive further
#toiletpaper is on the way up though
Thank you #coronavirus whoever invented it in the #laboratory @ Melbourne, Victoria, Australia https://t.co/iD3TlwadHr",NEGATIVE,0.763636887,Mostly Negative,1
Melbourne,2020-03-09 11:32:23+00:00,"#coronavirus
#johntravolta
#saturdaynightfever
#stayingalive @ Melbourne, Victoria, Australia https://t.co/jL8SgQNh0T",NEGATIVE,0.97705245,Mostly Negative,1
Melbourne,2020-03-09 11:46:27+00:00,Statement from @freodockers regarding a player being tested for Coronavirus. #AFL #coronavirus #coronavirusaustralia #CoronavirusOutbreak #BozistheBuzz 🐝 https://t.co/EHMV14hku8,NEGATIVE,0.993850708,Mostly Negative,1
Melbourne,2020-03-09 11:57:35+00:00,Will #coronavirus stock market correction hit new lows ?,NEGATIVE,0.999569476,Mostly Negative,1
Melbourne,2020-03-09 11:59:13+00:00,"Thank you #coronavirus and the #laboratory that invented the #hype
#cheaper #fuel
#crudeoil dropped by 30% @ Melbourne, Victoria, Australia https://t.co/ERmVthxWZF",NEGATIVE,0.998571992,Mostly Negative,1
Melbourne,2020-03-09 12:22:16+00:00,"Me: I’ve never gone overseas before. Let’s treat myself in 2020 and book myself a trip!!!!

Coronavirus: https://t.co/sRNo47F7qm",NEGATIVE,0.91596812,Mostly Positive,5
Melbourne,2020-03-09 13:01:15+00:00,"Greeeeeat, Principle from my son’s primary school here in Chadstone VIC has emailed to say a parent has come in casual contact with someone who tested positive to #coronavirus - Family not showing symptoms but self quarantining themselves anyway. #covid19australia #coronavirusaus",NEGATIVE,0.99629432,Mostly Negative,1
Melbourne,2020-03-09 13:20:29+00:00,"I think I know the people behind panic buying toilet papers. They must be investors in the stock market! Futures are looking scary and they KNEW they’ll be shitting themselves! 💩🧻 

#toiletpaper #coronavirus #StockMarket @charlesffenech 😉",NEGATIVE,0.99829942,Mostly Negative,1
Melbourne,2020-03-09 13:29:48+00:00,@Ingot54 @christianlexus @PCKJ3627 @QAustralian @lynlinking @MsRonnyB @Leel06Lee @MifWhy @MichaelWestBiz You only have to look at official interest rates that the rba had dropped to record low levels prior to both the bushfire and coronavirus emergencies. There has never been such a scarifying vote of no confidence in a government by the rba.,NEGATIVE,0.984969735,Mostly Negative,1
Melbourne,2020-03-09 13:35:41+00:00,"オーストラリアの新型コロナのケースが81になりました。またシドニーの学校が閉鎖。生徒2人が感染。

Australia’s coronavirus cases rise to 81, as another Sydney school closes after two positive tests  https://t.co/6UsMOZDALp",NEGATIVE,0.991425872,Mostly Negative,1
Melbourne,2020-03-09 13:36:24+00:00,Business groups call on Morrison government to agree to quickly compensate casual workers if they are forced into self-isolation by the coronavirus. @australian https://t.co/fj9gVHfAKm,NEGATIVE,0.992227495,Mostly Negative,1
Melbourne,2020-03-09 13:44:02+00:00,@tferriss follow Prof Doherty re COVID19 vaccines https://t.co/7g9vwUPrxC,NEGATIVE,0.99109906,Mostly Positive,5
Melbourne,2020-03-09 13:48:45+00:00,@PerrettReport Arrives from the US  with a ‘slight cold’ goes straight to work and sees 91 patients.  Two days later does a test &amp; finds he is infected with Coronavirus. Our gp clinic tells clients to tell staff if they have flu like symptoms. Health Minister Mikakos was rightly furious.,NEGATIVE,0.982939482,Mostly Negative,1
Melbourne,2020-03-09 14:17:21+00:00,มึงนั้นแหละต้องคุยเลยเพราะมันลูกน้องมึงอในครมมึงจะบัดว่าไม่คุยไม่ได้อย่างน้อยก็เรียกเข้ามาสอบถามข้อเท็จจริงเพราะมันเป็นปัญหาสังคมส่วนร่วมที่เค้าให้ความสนใจอยู่ได้มีข้อมูลตอบนักข่าวเวลาเค้าถามจะได้รู้ข้อเท็จจริง มีนี้ #ผนงพรจตกม #saveแหม่มโพธิ์ดำ #COVID2019 #COVID19 #รัฐบาลเฮงซวย https://t.co/PGUtEhZ3XZ,NEGATIVE,0.986976087,Mostly Positive,5
Melbourne,2020-03-09 14:22:59+00:00,#covid #covid_19 #covid19outbreak #cốvịdịch #covid2019 #covid19italia #covidien #coronavirus #เจลล #corona #virus #หน #แอลกอฮอล #news #love #สเปรย #italy #health #wuhan #เจลแอลกอฮอล #rome #viruscorona #food… https://t.co/BWVGkeYGD5,NEGATIVE,0.978917778,Mostly Negative,1
Melbourne,2020-03-09 14:52:06+00:00,@SenSHenderson @JEChalmers Bullshitboy and Fraudenberg politicised the Coronavirus by using it as an excuse for the looming recession. The rba has had interest rates at emergency levels since before the bushfire &amp; Coronavirus emergencies. It is a scathing indictment of your mob’s economic management,NEGATIVE,0.966469705,Mostly Negative,1
Melbourne,2020-03-09 15:17:10+00:00,"Perhaps Federer’s ranking might not drop too much after all... who knows 🤷🏼‍♂️

#coronavirus",NEGATIVE,0.962727547,Neutral,3
Melbourne,2020-03-09 16:49:14+00:00,Add Australia to that list #coronavirus https://t.co/ygHn6MwuMP,NEGATIVE,0.985346079,Mostly Negative,1
Melbourne,2020-03-09 17:07:05+00:00,"#covid19australia
#coronavirusaus #coronavirus https://t.co/CZBcjGflmQ",NEGATIVE,0.993517876,Mostly Negative,1
Melbourne,2020-03-09 17:28:17+00:00,"Please explain @DanielAndrewsMP @JennyMikakos @VictorianCHO @GregHuntMP @healthgovau WHY is the Grand Prix🏎 still going ahead? 

Most recent @WHO update &amp; lessons of both containment &amp; mitigation from 🇰🇷 🆚 late mitigation in 🇮🇹 would suggest wise. #covid19australia #COVID19",NEGATIVE,0.988702059,Neutral,3
Melbourne,2020-03-09 17:39:47+00:00,"@ketaminh .@DanielAndrewsMP @JennyMikakos @VictorianCHO @healthgovau @GregHuntMP cancel the 🏎 🙏🏽 we do not want to be 2020 ‘Philadelphia’. #GrandPrix #auspol #AustralianGP #COVID19 

Lessons From the Philadelphia Flu of 1918 https://t.co/PoGJrJ13jm",NEGATIVE,0.997224689,Mostly Negative,1
Melbourne,2020-03-09 17:49:49+00:00,@GuardianAus He came back from the US where the Coronavirus was becoming increasingly prevalent exhibiting ‘mild’ flu like symptoms. The precautionary principle suggests he should have tested himself before seeing patients not 2 days later. The Minister’s rebuke was fully deserved,POSITIVE,0.840078235,Mostly Negative,1
Melbourne,2020-03-09 18:23:18+00:00,"#obgyn #medtwitter #MedEd #midwiferytwitter just published guidance on managing #coronavirus infection in #pregnancy &amp; info for🤰🏾

👏🏼@RCObsGyn @MidwivesRCM @RCPCHtweets on this important collaborative &amp; timely publication 🙏🏽

@ranzcog @MidwivesACM @TheRACP @RACGP @ACRRM @ANZCA👇🏼 https://t.co/2iTUPtQxzd",NEGATIVE,0.982001901,Slightly Positive,4
Melbourne,2020-03-09 19:48:41+00:00,@DaveSharma If the fundamentals are so strong why are we sliding into recession? Coronavirus can’t be responsible for this readjustment on its own.,NEGATIVE,0.999225736,Slightly Negative,2
Melbourne,2020-03-09 19:59:23+00:00,Opinion: Bonnie Henry is a calming voice in a sea of coronavirus madness /via @globeandmail https://t.co/uNwEeB9kcH,POSITIVE,0.978907049,Slightly Positive,4
Melbourne,2020-03-09 20:03:03+00:00,"Bravo, it’s true, enough with this pandemic of prejudices. https://t.co/l0mTyzGc79",POSITIVE,0.999410987,Mostly Negative,1
Melbourne,2020-03-09 20:31:46+00:00,"While Dublin has cancelled this year's St Patrick's Day Parade because of the coronavirus outbreak, Melbourne is going ahead with this weekend's F1 Grand Prix.",POSITIVE,0.999438941,Neutral,3
Melbourne,2020-03-09 20:48:41+00:00,El primer ministro italiano acaba de poner en cuarentena a todo el país. Toda Italia cerrada por el coronavirus. Yo creo que se nos puede estar yendo de las manos.,NEGATIVE,0.939632237,Mostly Negative,1
Melbourne,2020-03-09 20:49:09+00:00,"Hi @Melair, I know you really crave the feedback, but contracting Coronavirus is too steep a commitment for me to be giving you feedback and rating you on your toilet feedback touchscreens.  Ditch them.",NEGATIVE,0.999677181,Mostly Negative,1
